Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions,Total_Estimate_Households_per_Zip,Total_Estimate_Married-couple_Family_households,Total_Estimate_Nonfamily_households,Median_Income(dollars),Mean_Income(dollars),Population
9_p8vQZ-bnDeuse9OZbaGA,Largo Family Restaurant,788 Missouri Ave N,Largo,FL,33770,27.9232932,-82.7871866,3.5,56,0,1,1,1,1,1,0,1,1,1,0,0,4,0,11561,4295,5694,47908,66174,25281
t5T6NYFsOqnYl0NETDgj7g,Sophie's Kitchen,522 Washington Ave,Philadelphia,PA,19147,39.93474,-75.15321,4.5,62,1,0,0,2,1,0,0,1,1,1,0,0,1,0,18239,6207,10326,86147,128426,36228
dNmqRPHBys4dWH4nReO7MA,PM,2017 Belmont Blvd,Nashville,TN,37212,36.131484,-86.7958648,3.5,347,0,1,1,2,1,0,0,1,0,1,1,1,4,0,7149,2539,4043,71699,135689,20148
StQxuXJYJcKL_57IceqkaQ,Vuelo Mexican Grill,17641 Bruce B Downs Blvd,Tampa,FL,33647,28.1312503,-82.3639298,3.5,93,1,1,1,2,1,1,1,1,1,1,1,1,4,0,25565,14474,7443,89270,120593,55034
tOe1Pz28wXY3vUhc3uPBKQ,Cheers Cut,925 Arch St,Philadelphia,PA,19107,39.9538136,-75.1558378,3.5,49,0,0,0,1,1,1,0,1,1,1,0,0,4,0,7823,1743,5771,60676,91522,14875
riJXTWzl2sz2iJSBHL2MsA,Route 23 Cafe,4102 Germantown Ave,Philadelphia,PA,19140,40.0159611,-75.15412069999999,3.0,38,1,0,1,2,1,1,1,1,1,1,1,0,2,0,19693,4066,8419,23138,36525,54133
w38Oz8HarRfXVvnev33lBQ,Trust Me BBQ,8811 US-301 S,Hillsborough County,FL,33578,27.8644976,-82.3270245,4.0,170,0,1,1,2,1,1,0,1,1,1,0,0,4,0,20742,8818,7575,65142,77903,36693
jh-Sg2S4wlelkifvhjwSlg,China Garden,2120 S Broad St,Philadelphia,PA,19145,39.9238557,-75.1701679,3.5,53,1,0,1,1,1,1,0,1,0,0,0,0,1,0,17977,5720,8129,54353,70563,47261
n4GDJsQAyBrcWduMjcJ-4g,Kyoto Sushi & Hibachi Restaurant,17 Bustleton Pike,Feasterville-Trevose,PA,19053,40.135223,-75.007411,3.5,193,1,0,1,2,1,1,1,1,1,1,0,0,4,0,9936,5999,2537,83636,101979,25966
YvaccJaSqbCNOYsEqWBSCw,Banh Street,1062 Tyson Ave,Abington,PA,19001,40.12004,-75.1346695,4.5,114,1,1,1,1,1,1,0,1,0,0,1,0,4,0,6132,3596,1574,88867,99983,17020
CX1snWXzTxsZ0CePnSPXHw,Average Joe's Bar & Grille,5858 Roosevelt Blvd,Largo,FL,33760,27.9167965635,-82.714115493,4.0,42,1,1,1,2,1,0,1,1,1,1,1,1,4,0,7162,2612,3189,50486,66350,15133
OdpXHSWneuD2BONO5J0_gw,Waffle House,505 Bluff Rd,Collinsville,IL,62234,38.6775416,-90.0129302,3.5,53,0,0,1,1,1,1,0,1,0,0,0,0,4,0,13713,6542,4742,58421,77591,33430
C5MdSiVtZKirRghyh08C0g,Bodhi Coffee,410 S 2nd St,Philadelphia,PA,19147,39.9428633,-75.1456224,4.0,167,1,1,1,1,1,1,0,1,1,0,0,0,1,0,18239,6207,10326,86147,128426,36228
KsT3oaQJiM4v7hnqUU9EEA,Jimmy John's,"424 Church St, Ste 102",Nashville,TN,37219,36.1637872,-86.7800857,3.5,38,1,0,1,1,1,1,0,1,0,1,1,0,4,0,777,137,640,85463,87750,1162
MqGrc-4vvjors8E7LnfxhQ,Schaefer & Rusich Seafood,1726 Lake Ave,Metairie,LA,70005,30.0193404,-90.1234173,3.5,39,0,0,1,2,1,1,0,1,1,0,0,0,3,0,11705,5160,5209,64235,101259,24339
wKT05Gtvc3nhn-1tTM4VYg,Little Cairo Cafe,5164 N College Ave,Indianapolis,IN,46205,39.8466092,-86.1461005,4.0,45,1,0,0,1,0,0,0,1,0,0,0,0,1,0,11857,3414,6243,52068,79951,25356
xqWUMFEEbQla7B8lbUTrlA,Starbucks,"300 State Route 73, Space A, Space A",Evesham,NJ,8053,39.891142,-74.925053,3.0,39,0,1,1,2,0,0,0,1,1,0,0,0,4,0,18109,10081,6155,99454,124618,45538
xDqH5-USIGs_CvsXsvHkVw,The Stone Barn,100 Stone Barn Dr,Kennett Square,PA,19348,39.8848922,-75.7810311,3.5,38,0,0,1,2,1,1,1,0,0,1,0,0,1,0,8940,5306,2316,96729,143491,22232
f88R41qxHK65RkDjn3TehA,I CE NY,1016-1018 Race St,Philadelphia,PA,19107,39.955391325,-75.1566101418,4.5,226,1,0,1,1,0,1,0,1,1,0,1,0,4,0,7823,1743,5771,60676,91522,14875
XsSj_yn4d_EXxBvcwf87dA,Carreta's Grill,2320 Veterans Memorial Blvd,Metairie,LA,70002,30.0024306404,-90.1491953565,3.5,168,1,0,1,2,1,1,1,1,0,1,0,1,4,0,8954,3438,4225,56361,81822,18879
_Bde2pfPu-Uq9wlQhGhjEQ,Chubby's Fox Chase Deli,537 Hoffnagle St,Philadelphia,PA,19111,40.0795819,-75.0774267,4.5,57,1,0,1,1,1,1,0,1,0,1,0,0,1,0,24355,9602,8521,51567,69823,63090
m0dBq-YzfRbRsN4aJF5MIA,Charlie's Steak House,4510 Dryades St,New Orleans,LA,70115,29.9291772,-90.1038659,3.5,156,0,0,1,3,1,1,1,0,0,1,0,1,4,0,14847,5248,8000,77961,119724,31695
vt_esoDw6HG5ClM12OPkMg,Bonté Wafflerie & Café,130 S 17th St,Philadelphia,PA,19102,39.95051,-75.1692048,3.5,115,0,1,1,1,1,1,0,1,1,0,0,1,4,0,3365,765,2525,110096,177851,4705
WkcmS4_R6iCUdxuNEEcM-Q,Grand Hacienda,399 11th Ave N,Saint Petersburg,FL,33701,27.7832642328,-82.6382948604,3.0,266,1,1,1,2,1,1,1,1,1,1,1,1,4,0,9120,2230,6371,46786,87867,15014
FFeHf7WyHxvfwyQla3wbnA,Cafette,8136 Ardleigh St,Philadelphia,PA,19118,40.074058,-75.201157,3.5,84,0,1,1,2,1,1,1,1,0,1,0,0,4,0,4651,2076,2235,85766,148898,9808
6yatV6JGRBJXgyJmXY9Fgg,Black Lab Bistro,248 Bridge St,Phoenixville,PA,19460,40.1335254,-75.5180025,3.5,165,1,1,1,3,1,0,1,1,0,1,0,0,4,0,16443,8339,6022,104504,139548,40154
XfMCT_X3JSdhxboAXVeQ7Q,Viet Pho - Reno,315 E Moana Ln,Reno,NV,89502,39.4930839,-119.7926109,3.5,147,1,0,1,2,1,1,1,1,0,1,0,0,1,0,18616,6344,8448,48782,65655,43566
LdQgmyVqdNO03nFCerFlyA,Caracas Arepas Grill,"7940 N Michigan Rd, Ste 17",Indianapolis,IN,46268,39.898621,-86.216439,4.5,30,1,0,1,1,1,1,0,1,0,1,0,0,4,0,10741,3523,5809,52458,65237,24965
Z11o6dfn_z57CgqEd0iqNg,Broken Goblet Brewing,2500 State Rd,Bensalem,PA,19020,40.072159,-74.9399661,4.5,99,1,1,1,1,1,0,0,0,1,1,1,1,2,0,21379,10247,7290,70488,94744,55493
DvjHIAvc9aeL6-MmMiQ28Q,Samurai Japanese Steakhouse,1260 Township Line Rd,Drexel Hill,PA,19026,39.9571984562,-75.3203471131,3.5,41,0,0,1,2,1,1,1,1,1,1,0,0,4,0,11854,5471,4066,73762,98812,30738
YuXxGO89qsWAERwQ1tGMjA,Moe's Southwest Grill,"28139 Paseo Dr, Ste 105",Wesley Chapel,FL,33543,28.1870730886,-82.3509249999,2.5,31,1,1,1,2,1,1,0,1,0,1,0,0,4,0,9822,5932,2307,84375,99790,21898
qvobfs0O6v_cWk5ryBmDNw,Crowne Plaza Bucks County,4700 E Street Rd,Feasterville-Trevose,PA,19053,40.1352345,-74.98326,2.0,74,0,0,1,2,0,1,0,0,1,0,0,0,1,0,9936,5999,2537,83636,101979,25966
LnRIYVDsG6GofA9PLzLcUA,Gaetano's Steaks & Subs,5245 Marlton Pike,Pennsauken,NJ,8109,39.9330677,-75.065267,4.0,30,1,0,1,1,1,1,0,1,0,1,0,0,4,0,8359,3715,2517,68755,80315,22407
1SnJsI_N9xw1ZZBIiJY52g,Corozal Restaurant,5317 Gall Blvd,Zephyrhills,FL,33542,28.2347868,-82.1824645,3.5,66,0,0,1,2,0,1,0,1,0,1,0,0,1,0,10301,4000,4520,36239,45479,20824
aTlc6136GDVBeEG7SoHGPQ,Yaso Jamaican Grill,1501 Prospect St,Indianapolis,IN,46203,39.752049,-86.13355,5.0,92,1,1,0,2,0,0,0,1,0,0,0,0,4,0,14085,4662,6134,41321,58332,38950
dD8qp4Ro74EI4DqQl8FFCw,Au Bon Pain,2951 Market St,Philadelphia,PA,19104,39.9557002,-75.182516,2.5,52,0,0,1,1,0,1,0,1,1,1,0,0,1,0,16508,2296,10575,28603,46430,51808
CFHmNMD6Z4jldV9SJKR1dQ,Wing King,219 W Camden Ave,Moorestown,NJ,8057,39.9573006,-74.9850993,2.5,48,1,1,1,2,1,1,0,1,1,1,0,0,1,0,7215,5014,1515,155780,216990,21090
0qpQsGWPC-beLHPtRpKsng,Nonna's A Giunta Tradition,116 E Gay St,West Chester,PA,19380,39.9610795,-75.6033091,3.5,32,0,0,1,3,1,1,1,1,0,1,0,1,4,0,20999,11647,7482,106738,136205,49534
cFSyJluKa2SHtgMMvlx6SQ,Angelo's Pizzeria,736 S 9th St,Philadelphia,PA,19147,39.9406517812,-75.1576136221,4.5,393,1,1,0,2,1,0,0,1,0,0,0,0,4,0,18239,6207,10326,86147,128426,36228
A1wvCgoq8k0fY8tyjknNTw,Tepanyaki Japanese Steak House,2197 N Garden St,Boise,ID,83706,43.6197029,-116.2321836,3.0,36,0,0,1,2,1,1,1,1,1,1,0,0,1,0,14623,4965,7987,57664,80395,29732
dvG_QJuIZIQv_6DiWjnh-g,PJ's Coffee,900 Airline Dr,Kenner,LA,70062,29.9864604308,-90.2561187744,1.5,137,0,0,1,1,0,0,0,1,1,0,0,0,4,0,5681,2119,1975,43788,58138,17095
rm-mEYFpyucFYw8U40JF1g,96th Street Steakburgers,4715 E 96th St,Indianapolis,IN,46240,39.9263944,-86.0898614,3.5,56,0,0,1,1,1,1,0,1,0,1,0,0,4,0,10165,3497,6021,56744,97368,18731
xWfm4AwLZr-B97fYVsIgCA,Tria Taproom,2005 Walnut St,Philadelphia,PA,19103,39.9506754,-75.1740099,4.5,357,1,1,1,2,1,0,0,1,1,1,0,0,3,0,15765,3571,11832,79110,134268,21908
xRi-j1-vJgaCHZX6QwY4KQ,Kanamizu Japanese Restaurant,"560 Stokes Rd, Ste 33",Medford,NJ,8055,39.8731108657,-74.8140204,4.0,49,0,0,1,2,1,1,0,1,0,1,1,0,1,0,9895,6842,1936,132732,158477,27179
BU1i0eApGAL29Kbr7S_SqQ,Luca Pizza & Italian Restaurant,250 State Rd 135,Greenwood,IN,46142,39.6125947584,-86.1589857579,3.0,33,1,0,1,1,1,1,0,1,1,1,0,0,1,0,12431,7441,3655,77155,94444,30413
bh85W8Dwc0UUp75H-EYnkQ,Rising Sun Pizza,6919 Rising Sun Ave,Philadelphia,PA,19111,40.0566502119,-75.0884260933,2.5,43,1,0,1,1,1,1,0,1,0,1,0,0,3,0,24355,9602,8521,51567,69823,63090
2OwnPm3V1D7miij8EHJHAw,Pacos Tacos Harvey,2434 Manhattan Blvd,Harvey,LA,70058,29.876768265,-90.0494122844,4.0,49,0,0,1,1,1,0,0,1,1,0,1,0,1,0,13844,5653,4888,49551,72216,39887
YcbICqp_TlaxNx7gIkRSzw,Hickory Lane American Bistro,2025 Fairmount Ave,Philadelphia,PA,19130,39.967476,-75.171166,3.5,287,0,1,1,2,1,0,1,1,1,1,0,1,4,0,14431,4157,9196,88858,121662,24870
n6FxuhBjD0c0VkpGhIDGeQ,Eat-A-Pita,128 S 12th St,Philadelphia,PA,19107,39.9493662,-75.1606882,4.0,139,1,0,1,1,1,1,0,1,0,1,0,0,4,0,7823,1743,5771,60676,91522,14875
j7z0VfA0BjEG6dIVNprH9Q,Fezziwig's Sweet Shoppe,17 N 3rd St,Philadelphia,PA,19106,39.9508179,-75.1453195,4.0,87,0,1,1,1,1,1,0,1,1,0,0,0,1,0,7625,2113,5180,116368,162885,11740
7p8DY8LPwBSdF0gzJTqIAQ,Lil' Choo Choo BBQ,1609 F Murfreesboro Pike,Nashville,TN,37217,36.1045370758,-86.6714448185,3.5,47,0,0,1,2,1,1,0,1,0,1,0,0,4,0,12724,3932,5878,50423,65837,29599
T-hEoNi7KRHtKEUWeckUw,Base Camp Pong + Axe,815 W Ann Morrison Park Dr,Boise,ID,83706,43.6060115,-116.2128542,4.5,53,1,1,1,1,1,0,1,1,1,1,1,1,1,0,14623,4965,7987,57664,80395,29732
BMVDzCh3om7pF2_-4TCVsQ,The Vinoy Renaissance St. Petersburg Resort & Golf Club,501 5th Ave NE,St. Petersburg,FL,33701,27.7781517638,-82.6301050186,4.0,311,0,1,1,3,1,1,1,1,1,1,1,0,4,0,9120,2230,6371,46786,87867,15014
KSYONgGtrK0nKXfroB-bwg,Loquita,202 State St,Santa Barbara,CA,93101,34.4142041115,-119.6916435799,4.5,914,1,1,1,3,1,0,1,1,0,1,1,0,4,0,13296,4177,6819,62925,91126,31683
6Qw_2JmHRhKe4E2RUA6KJA,Ott's Downtown Pub & Grille,29 Mill St,Mt Holly,NJ,8060,39.9934882,-74.7866898,2.5,38,0,1,1,2,1,0,0,1,1,1,0,0,2,0,9088,4894,2785,93377,109619,24713
6QkBEAH64smqSqB6_zmeYA,Georgie Boy,1101 S Missouri Ave,Clearwater,FL,33756,27.9540408,-82.7872498,3.5,58,1,1,1,1,1,1,1,1,1,1,1,0,2,0,13230,4792,6279,45521,74826,31275
O5RXs7_LV62tQSuEogX3Ew,Candor Grille Fishhawk,13418 Boyette Rd,Riverview,FL,33569,27.852087,-82.268814,3.0,60,1,1,0,2,0,0,0,1,0,0,0,0,1,0,10181,5379,3017,76560,88644,23074
sWfu-ZkW8alFwLQ0DAb3NQ,Wingstop,1710 W Valencia Rd,Tucson,AZ,85746,32.1343546,-111.0021703,2.5,46,1,0,1,1,1,1,0,1,1,1,0,0,2,0,15602,6649,3652,54413,64170,43057
0xdSkUScSoKynu1E7XmVrA,Miller's Jamaican Spice Cuisine,3114 5th Ave S,St. Petersburg,FL,33712,27.7662558411,-82.6756773335,4.5,53,0,0,0,1,1,1,0,1,0,1,0,0,1,0,9178,2947,3804,51569,66046,25066
0h_8MRfrPTtYDenk3X8uuw,Imperial Garden Chinese Restaurant,3331 Williams Blvd,Kenner,LA,70065,30.017199,-90.240058,3.5,79,1,0,1,2,1,1,1,1,1,1,0,1,1,0,19229,8675,6958,57206,79639,51116
VGFQZ1BJzA-zE24bSwlb6A,The Black Cat Cafe,40 Berkley Rd,Devon,PA,19333,40.046809,-75.414007,4.5,92,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2787,1699,880,108674,184554,6895
Tx2VhZhz6YQF3sWs06aLsQ,Gourmet Girls,5845 N Oracle Rd,Tucson,AZ,85704,32.3132556832,-110.9785945886,4.0,244,1,1,1,2,1,1,1,1,0,1,1,0,2,0,15591,6394,7529,62544,91136,30929
UMk0lGTmaDvASQ7ZutGe1Q,Nixon's General Store,540 Chatsworth Rd,Tabernacle,NJ,8088,39.844423,-74.7092788,3.5,54,1,1,1,1,1,1,1,1,0,1,0,0,1,0,9440,5774,2877,87216,107378,24664
GuzbBFraIq-fbkjfvaTRvg,Mesa Verde,1919 Cliff Dr,Santa Barbara,CA,93109,34.4013485,-119.7230803,4.5,1796,0,1,1,2,1,1,1,1,1,1,1,0,4,0,4601,1980,2138,99556,136375,10858
HbKOf_lcUc35aesuiTg7mg,Applebee's Grill + Bar,7345 E Washington St,Indianapolis,IN,46219,39.771956,-86.037795,2.5,52,1,0,1,2,1,1,0,1,0,1,0,1,4,0,15857,5109,7955,42749,56740,33930
0IobJ1t-wkqqKoc95AAj2Q,Hong Kong,1345 W Southport Rd,Indianapolis,IN,46217,39.6630796,-86.1833212,3.5,36,0,0,1,1,1,1,0,1,0,1,0,0,3,0,12797,7168,3973,68063,85292,29358
vrb7Kbe4Ch3aRahMySKpGQ,Kopper Kitchen,5562 Central Ave,St Petersburg,FL,33707,27.7705505,-82.7092111,4.0,60,0,0,1,1,1,1,0,1,0,1,0,0,2,0,12512,4411,6571,51861,74263,24599
r4eDzodjjoxk79ydS7V67Q,1518 Bar & Grill,1518 Sansom St,Philadelphia,PA,19102,39.9501977,-75.1666386,4.0,221,1,1,1,2,1,0,1,1,0,1,0,1,4,0,3365,765,2525,110096,177851,4705
IhT8o6qC7ksBXMkxhYGmCw,Jazzy's BBQ,1575 S Ft Harrison Ave,Clearwater,FL,33756,27.9399662,-82.7978816,4.0,42,0,1,1,2,1,1,0,1,1,1,1,0,2,0,13230,4792,6279,45521,74826,31275
G8Y4V99d9coHDNZElKPBGg,Patties of Jamaica,5172 Allisonville Rd,Indianapolis,IN,46205,39.8469772533,-86.112344126,4.5,94,1,1,1,1,1,1,0,1,0,0,0,0,2,0,11857,3414,6243,52068,79951,25356
NSpCTkw7IDGV2HKOFvQA4w,Pats Select Pizza & Grill,101 Rte 73 S,Marlton,NJ,8053,39.8879,-74.9251,3.0,83,1,1,1,2,1,1,0,1,1,1,1,0,4,0,18109,10081,6155,99454,124618,45538
sDaBm5V1VQMOPfCm76turg,Applebee's Grill + Bar,"701 Cathedral Rd, Andorra Shopping Center, Unit 15",Philadelphia,PA,19128,40.063437,-75.23814,2.5,65,1,0,1,2,1,1,0,1,1,1,0,1,3,0,16980,6799,8312,76854,95665,35239
grVoVN3n0M7IV1jRUiHWHQ,BurgerBarr,"508 Hurffville - Cross Keys Rd, Ste 13",Sewell,NJ,8080,39.73975,-75.0773,4.5,217,1,1,1,2,1,1,0,1,1,1,0,0,4,0,13425,8353,3116,107566,127108,37433
9y_0_oMDt9R5n2lDcWQv3A,Torch-Wood Cafe,303 N 3rd St,Philadelphia,PA,19106,39.955985,-75.1443256,4.5,103,1,0,1,1,0,0,0,1,1,0,0,0,1,0,7625,2113,5180,116368,162885,11740
_Jm8wg_Z6lnSYg-SsbWyNw,Ciria's Cocina,"6135 Lakeside Dr, Ste 138",Reno,NV,89511,39.4714312,-119.8087332,4.5,79,0,0,1,2,1,1,1,1,0,1,1,1,4,0,11651,6956,3398,106071,157438,25011
NQKFwhBp6ta12JGAq3ufkQ,From The Boot,110 E Butler Ave,Ambler,PA,19002,40.1548016,-75.2210187,3.5,195,1,1,1,2,1,1,1,1,0,1,0,1,4,0,11620,7069,3140,117544,161793,32412
E8nWQzdlhHshi3aAo8vn0g,Pizzitalia's New York Pizzeria,6742 Memorial Hwy,Town 'N' Country,FL,33615,27.9957572,-82.581145,4.5,52,1,0,1,1,1,1,1,1,0,0,1,0,1,0,18028,7440,6638,53516,73973,43453
w04tvEtc7vh25QxW138m-Q,Slack's Hoagie Shack,55-57 Cambridge Ln,Newton,PA,18940,40.2269415,-74.942021,3.5,31,1,0,1,1,1,1,0,1,0,1,0,0,4,0,11515,7555,3170,132214,176878,28825
c-iLk7gTKR4naEgfvW4TzQ,bb.q Chicken - O'Fallon,"1334 Central Park Dr, Ste 6",O'Fallon,IL,62269,38.5901074,-89.9467056,5.0,42,1,0,0,1,0,0,0,1,0,0,0,0,1,0,12419,7397,3198,86493,112975,31348
yK-MWTIYtcGd9ID0SWiarg,Wendy's,1452 South Pasadena Ave,S.Pasadena,FL,33707,27.7539352,-82.737559,1.5,39,1,0,1,1,1,1,0,1,1,1,0,0,1,0,12512,4411,6571,51861,74263,24599
VgPDZyDLIWe4NVetnvjqig,First Watch,3712 Henderson Blvd,Tampa,FL,33609,27.934752,-82.50405,4.0,219,1,1,1,2,1,1,1,1,1,1,0,0,4,0,8497,3215,4322,85174,140410,15999
Ikqc5tNLqyCafgcOXaZ0Ng,Hokka Hokka Japanese Restaurant,7830 Germantown Ave,Philadelphia,PA,19118,40.06924,-75.19941,3.5,144,0,0,1,2,1,1,1,1,0,1,1,0,4,0,4651,2076,2235,85766,148898,9808
BO7p6kWPWc9CC3KHukpJhg,Le Bec Fin,1523 Walnut St,Philadelphia,PA,19102,39.949919,-75.166996,4.0,227,0,0,1,4,1,0,1,0,1,1,0,1,1,0,3365,765,2525,110096,177851,4705
LbhraX3qY94g3Xn2Havbpg,Little Nugget Diner,233 N Virginia St,Reno,NV,89501,39.527503,-119.813859,3.5,624,1,0,1,1,1,0,0,1,0,1,0,1,2,0,2776,332,2213,44393,55619,4252
NjIJB0wNbYXg4MTlGGjTmA,Johnny Longhots,545 S Oxford Valley Rd,Fairless Hills,PA,19030,40.1687578507,-74.8490180914,4.5,50,1,0,1,1,1,0,0,1,1,0,1,0,4,0,4546,2422,1206,81921,98506,12122
s8MTunfjxZslRLcjlTiCJg,North Star Bar,2639 Poplar St,Philadelphia,PA,19130,39.9730163,-75.1805979,3.5,134,0,0,1,2,1,0,0,1,1,1,0,1,3,0,14431,4157,9196,88858,121662,24870
uqc5jOWOiPLTPibyy1yI4g,Vernick Coffee Bar,"1800 Arch St, Fl 2, Comcast Technology Center",Philadelphia,PA,19103,39.955061,-75.170196,4.5,47,0,0,1,2,0,0,1,1,1,0,0,0,4,0,15765,3571,11832,79110,134268,21908
8Fuj85Zzsmcp6fmb-DJH6A,Applebee's Grill + Bar,2333 Welsh Rd,Lansdale,PA,19446,40.264534,-75.317009,3.0,49,1,0,1,2,1,1,0,1,0,1,0,1,4,0,22647,12428,7315,87083,118037,55138
wNgBDJoPS_47IKPKr6Ymqw,El Gran Rodeo,220 Painters Crossing Village,West Chester,PA,19382,39.881666,-75.547592,3.5,180,0,1,1,2,1,1,0,1,0,1,0,0,4,0,20429,10896,7580,104232,143574,52388
blkWQ-K94JPp-mwGqoIM0w,Buca di Beppo,11105 Causeway Blvd,Brandon,FL,33511,27.9225355,-82.3263043,3.5,58,1,0,1,2,1,1,1,1,0,1,0,0,4,0,22334,9691,7955,61149,79120,52003
VSWk9Jz35zD7tyzaV0GV1Q,Dew Inn,501 W Girard Ave,Philadelphia,PA,19123,39.97036,-75.14512,4.5,76,0,0,0,1,1,1,0,1,1,0,0,0,2,0,8565,2020,5678,77111,106137,13416
e747H7dlPXtZPo6VdSQelw,Nom Nom Bowl,3701 Chestnut St,Philadelphia,PA,19104,39.9552474,-75.1969099,4.5,84,1,1,1,2,1,1,0,1,1,1,0,0,2,0,16508,2296,10575,28603,46430,51808
OckZv5NmnUTOKQmNthPOHQ,Harry And Izzy's,4050 E 82nd St,Indianapolis,IN,46240,39.9079462689,-86.0956692696,4.0,405,1,1,1,3,1,0,1,1,1,1,0,1,4,0,10165,3497,6021,56744,97368,18731
r2Q0R0o2ozazmsZb6EiFfg,El Azteca Uno,714 Chestnut St,Philadelphia,PA,19106,39.9492225,-75.1531472,3.5,242,0,0,1,2,1,1,1,1,0,1,1,1,4,0,7625,2113,5180,116368,162885,11740
gHrJTTvCsCPOqeKILVktxQ,Simply Soups & A Little More,301 E Atlantic Ave,Audubon,NJ,8106,39.8904678491,-75.066861614,4.0,33,1,0,0,1,1,1,0,1,0,0,0,0,4,0,3878,1567,1543,82500,95764,9874
lMmbhZAENUeuB93psLWnBw,La Mexicana Authentic Food,7862 N Michigan Rd,Indianapolis,IN,46268,39.8963437,-86.2154641,4.0,36,1,1,1,1,0,0,0,1,0,0,1,0,1,0,10741,3523,5809,52458,65237,24965
ZiEd4l1qEnLJFcF-K_3NgQ,Peppy Grill,1004 Virginia Ave,Indianapolis,IN,46203,39.753999,-86.1415281,3.5,186,1,1,1,1,1,1,0,1,1,1,0,0,4,0,14085,4662,6134,41321,58332,38950
Bk_1vsPtOtO0bojfQZQIOw,Wasabi House,1218 Pine St,Philadelphia,PA,19107,39.94504,-75.162034,3.5,40,1,0,1,2,1,0,1,1,0,0,0,0,1,0,7823,1743,5771,60676,91522,14875
CY9cIgT7EU0ot-3WyiOAiw,Mama Angelina's,1337 Locust St,Philadelphia,PA,19107,39.9481071,-75.1636638,3.5,73,1,0,1,1,1,1,0,1,0,1,0,0,4,0,7823,1743,5771,60676,91522,14875
eSJMA_VdUVQTDkRJiV9lHw,Ristorante Toscano,213 N Broad St,Lansdale,PA,19446,40.242311,-75.2834058,3.5,52,1,0,1,2,1,1,1,1,0,1,0,0,1,0,22647,12428,7315,87083,118037,55138
hwS2e1jQEcVR3AfDncMqOA,Downtown Bangkok Cafe,705 Pothouse Rd,Phoenixville,PA,19460,40.1293583,-75.5476397,4.5,94,0,0,1,2,1,1,1,1,1,1,1,0,4,0,16443,8339,6022,104504,139548,40154
NO72Hrp96gazaxflsUrGyg,Randolph's Bakery & Fine Confections,300 E Greentree Rd,Marlton,NJ,8053,39.916113,-74.921677,4.0,51,0,0,1,2,0,0,0,1,0,0,0,0,1,0,18109,10081,6155,99454,124618,45538
SYffIaST3GI1FNXk9A_uwg,Upland Brewing -  Fountain Square,1201 Prospect St,Indianapolis,IN,46203,39.7519742,-86.1380487,4.0,136,1,1,1,2,1,1,0,1,0,0,1,0,4,0,14085,4662,6134,41321,58332,38950
pkq0_n7jX5VwaWa01O2V1g,The Habit Burger Grill,"4874 South Landing Way, Ste 110",Tucson,AZ,85714,32.164589,-110.988714,3.5,48,1,1,1,1,1,1,0,1,0,1,0,0,4,0,5132,1600,2090,35260,48721,15009
XKai36oCVAk1OUu-Zh7vjQ,Chili's,107 Creekside Crossing,Brentwood,TN,37027,36.0375662268,-86.8005631235,3.0,61,1,0,1,2,1,1,0,1,1,1,0,1,4,0,20608,14144,4938,133254,189233,49035
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,230 E Victoria St,Santa Barbara,CA,93101,34.427135,-119.702428,4.0,51,0,1,1,2,1,0,1,1,0,0,0,0,1,0,13296,4177,6819,62925,91126,31683
ffP1GQlXVK2SROuzU9KBfA,Crafty Crab,704 E Brandon Blvd,Brandon,FL,33511,27.938232,-82.274832,3.5,155,1,1,1,2,0,1,1,1,0,1,0,0,4,0,22334,9691,7955,61149,79120,52003
Q5usWfcMjUBEfSjPeySpug,Mangia Brick Oven Grill,262 Dunns Mill Rd,Bordentown,NJ,8505,40.132742,-74.725352,4.0,95,1,0,1,2,1,1,1,1,1,1,0,0,4,0,6729,3263,2192,95776,116164,17736
Khy_h5lLuhzCts3c318_g,Pizza Chef,3438 US Hwy 19,Holiday,FL,34691,28.209563,-82.737924,4.5,32,1,0,1,1,1,1,0,1,1,1,0,0,1,0,8946,3575,3913,40537,51692,21079
DU8PdyQtHBm2ldi9Sp4K4A,Coned Pizza,"2976 E Overland Rd, Ste 110",Meridian,ID,83642,43.5907408831,-116.3573179767,4.5,83,1,1,1,1,1,1,0,1,0,1,1,0,2,0,17854,10414,5003,75708,95807,37008
kSHgckYR4YMaWiMNT8arZA,Bisbee Breakfast Club,4131 W Ina Rd,Tucson,AZ,85741,32.3371609,-111.0535736,3.5,354,0,1,1,2,1,1,0,1,0,1,0,0,4,0,13989,5663,5499,63092,73330,32998
UApicJDoDgayR1N1ZLL3vw,Nicki's Omelette & Grill,6805 W Hillsborough Ave,Tampa,FL,33634,27.9968321,-82.5550403,4.0,415,0,0,1,1,1,1,0,1,0,1,0,0,4,0,7544,3838,2422,60237,83180,20225
