postal_code,restaurant_id,restaurants_name,address,city,states,latitude,longitude,stars_rating,review_count,restaurants_delivery,outdoor_seating,accepts_creditcards,price_range,alcohol,good_for_kids,reservations,restaurants_takeout,wifi,good_for_groups,wheelchair_accessible,happy_hour,noise_level,dietary_restrictions,total_estimate_households_per_zip,total_estimate_married_couple_family_households,total_estimate_nonfamily_households,median_income_dollars
83705,lbIkYzw90FN0aFfJex-vTw,Sunrise Cafe,4202 W Overland Rd,Boise,ID,43.590166,-116.234392,3,37,t,f,t,2,t,t,f,t,t,t,f,f,4,f,12267,4409,5978,51547
46032,nXs1n8LOS10SpxfqEshFsQ,Sunrise Cafe,"11711 N Meridian St, Ste 140",Carmel,IN,39.959248,-86.156590,3,51,f,f,t,1,f,t,f,t,t,t,f,f,4,f,20119,11434,6287,105720
83704,5HehleKDOZFEr8pcCG8ZBw,Sunrise Cafe,6767 W Fairview Ave,Boise,ID,43.618927,-116.265595,3.5,35,t,t,t,1,t,t,f,t,t,t,f,f,4,f,16351,7148,7028,55688
85750,Nz0AJVskEAlMVgF2HMhFRw,Sunrise Cafe,"6878 E Sunrise Dr, Ste 160",Tucson,AZ,32.307407,-110.845882,3,62,t,t,t,2,t,t,f,t,f,t,f,f,1,f,11562,6116,4747,84191
46204,RjPfO7a5IoGcAljTL9ZxBw,Sunrise Cafe Indy,320 N Meridian St,Indianapolis,IN,39.771881,-86.158416,3.5,40,f,f,t,1,t,t,t,t,t,t,t,f,1,f,4582,498,3999,73281
89511,Cm8kELxjGucOpNkzMq7UHg,Sunrise Café,"18603 Wedge Pkwy, Ste A",Reno,NV,39.391566,-119.768227,4,240,f,f,t,2,t,t,t,t,t,t,f,f,4,f,11651,6956,3398,106071
19021,6YN3KjMOaxlkvr5E415gpw,Sunrise Diner,416 Bristol Pike,Croydon,PA,40.093414,-74.909815,4,72,t,f,t,1,t,t,f,t,f,t,f,f,4,f,3797,1827,1227,60613
33542,PGv11T-KjPvB4xoRSoQtCg,Sunrise Eatery,5883 Gall Blvd,Zephyrhills,FL,28.243080,-82.188305,4.5,281,t,t,t,1,t,t,f,t,t,t,f,f,4,f,10301,4000,4520,36239
33702,BQNLSCkLxv8dfaohZgbmZA,Sunrise Lanes,6393 Dr Martin Luther King Junior St N,Saint Petersburg,FL,27.830603,-82.645942,3.5,44,f,f,t,2,t,t,t,f,t,t,t,t,3,f,14139,5262,6602,54196
33771,u-jf3uVYAsEwAsiVQf5clg,Sunrise Restaurant,7500 Ulmerton Rd,Largo,FL,27.893646,-82.741478,4,40,t,f,t,1,t,t,f,t,t,t,t,f,1,f,13316,4622,6530,47114
33706,RQHkvWdx3VjyFCgQ8vO2QQ,Sunset Bistro,10700 Gulf Blvd,Treasure Island,FL,27.769185,-82.769747,3.5,105,t,t,t,2,t,t,t,t,t,t,t,f,4,f,8805,4478,3944,76277
33765,4hwmCBtmeMmB3UYeSewdPA,Sunset Grill,2328 Sunset Point Rd,Clearwater,FL,27.990145,-82.740688,4,185,t,f,t,2,t,t,f,t,f,t,f,f,2,f,6372,2992,2533,48400
37212,8CSdj8LF593qwMcduzHglQ,Sunset Grill,2001 Belcourt Ave,Nashville,TN,36.136618,-86.799759,3.5,138,t,t,t,2,t,f,t,t,f,t,f,t,4,f,7149,2539,4043,71699
33570,iJdylnDztZ58_UXe5BKjgw,Sunset Grill at Little Harbor,602 Bahia Del Sol Dr,Ruskin,FL,27.729720,-82.475898,3.5,473,t,t,t,2,t,t,f,t,t,t,t,f,4,f,9788,5270,2497,54977
33704,gUCTzS2K_PkrJzTokZZSIw,Sunset Grille,2996 Dr Martin Luther King Jr St N,Saint Petersburg,FL,27.799204,-82.647015,4,48,f,t,t,1,t,t,f,t,f,t,f,t,4,f,8038,3870,3565,84295
33763,JJm8rG7zypeI-u1LHvcugg,Sunset Point Cinema Bar & Grille,24095 US Hwy 19 N,Clearwater,FL,27.991322,-82.727997,3.5,67,f,f,t,1,t,t,f,f,t,t,f,f,1,f,9403,3538,4817,46289
19104,RajKQBW6DEVdblVhSO7uiw,Sunset Social,129 S 30th St Roof,Philadelphia,PA,39.952458,-75.183692,3,42,t,t,t,1,f,f,f,t,t,f,f,t,1,f,16508,2296,10575,28603
33765,v3U7grHXFc-DC5RNnwcmjw,Sunset Sub,23688 US Hwy 19 N,Clearwater,FL,27.989968,-82.732456,3.5,44,t,t,t,1,t,t,f,t,t,f,f,f,4,f,6372,2992,2533,48400
33559,GOd7DqkdOVh3lXecJlLT7Q,Sunsets Restaurant,18430 Livingston Ave,Lutz,FL,28.141926,-82.430738,3.5,55,f,t,t,2,t,t,t,t,t,t,t,f,1,f,6871,2973,2625,71724
46254,RJp_TR9TOfq1egMAnCR2gw,Sunshine Breakfast,5116 W 38th St,Indianapolis,IN,39.824509,-86.247684,4,43,t,f,t,1,t,t,f,t,t,t,f,f,2,f,15672,4929,6951,46693
19468,_8yGCHO9xX7J6bWRB3oNwA,Sunshine Cafe,207 W Ridge Pike,Royersford,PA,40.224083,-75.514704,4,81,t,t,t,1,t,t,f,t,f,t,f,f,2,f,10002,5538,3017,82972
33573,U3WKSiu7OquPEnRuEchthQ,Sunshine Cafe,3808 Sun City Center Blvd,Ruskin,FL,27.712378,-82.373378,3.5,31,f,f,t,1,t,t,f,t,t,t,f,f,4,f,13440,6604,6203,49368
83704,cxHhdkZ1dQPyzno1oBdDxw,Sunshine Spice Bakery & Cafe,6911 W Fairview Ave,Boise,ID,43.619478,-116.267747,5,41,t,f,t,2,t,f,f,t,t,f,t,f,1,f,16351,7148,7028,55688
93117,DJKYqYmhl9xuSlmkS4r0Eg,Sup & Jus,7000 Hollister Ave,Goleta,CA,34.430453,-119.872345,4,33,t,t,t,1,t,t,f,t,t,t,t,f,4,f,16568,6412,8286,70878
46219,PCuAqqi1rTKO0nZdAyYdgQ,Super Bowl Pho,5603 E Washington St,Indianapolis,IN,39.770390,-86.071920,3.5,73,f,f,t,1,t,t,t,t,t,t,f,f,4,f,15857,5109,7955,42749
89431,NpoQttFO5gPPYsfJTcT71A,Super Burrito,175 E Nugget Ave,Sparks,NV,39.533817,-119.744588,3,123,f,f,t,1,t,t,f,t,f,t,f,f,4,f,15322,5782,5826,50233
89502,t29rrypP0eQdTeQ3YErdg,Super Burrito,500 E Plumb Ln,Reno,NV,39.505537,-119.796003,3.5,226,t,t,t,1,t,t,f,t,f,t,f,f,4,f,18616,6344,8448,48782
46237,bIvcudQ2vTvMu5ZkYtwQDw,Super China Buffet,5202 E Thompson Rd,Indianapolis,IN,39.695518,-86.080152,3,30,f,f,t,1,t,t,f,t,f,t,f,f,4,f,15314,7340,6125,69839
46236,Wap4vDPNHNGSG_SIanQolA,Super China Buffet,11135 Pendleton Pike,Indianapolis,IN,39.863261,-85.969627,3.5,38,t,f,t,1,t,t,f,t,f,t,f,f,4,f,10633,6492,3021,99712
46240,PcKIZ6fLAotqX8JgmR-k0w,Super China Buffet,7225 N Keystone Ave,Indianapolis,IN,39.886010,-86.121344,2.5,46,t,f,t,1,t,t,f,t,f,t,f,f,4,f,10165,3497,6021,56744
34654,nteD5A6CKXZPqbR9EltQng,Super China Chinese Restaurant,8663 Little Rd,Port Richey,FL,28.283355,-82.677826,4,54,t,f,t,1,t,t,f,t,t,t,f,f,1,f,8980,4506,2869,51036
89431,i08zYutbnFK_bT-fYw8Vlw,Super Chix,675 N McCarran Blvd,Sparks,NV,39.540341,-119.734425,4,100,f,t,t,2,t,f,f,t,f,f,t,f,4,f,15322,5782,5826,50233
93101,BaWVwChTW_MqkKru_WZp3g,Super Cuca's Restaurant,626 W Micheltorena St,Santa Barbara,CA,34.419283,-119.715898,4,276,t,t,t,1,t,t,f,t,f,t,f,f,4,f,13296,4177,6819,62925
93109,jZncFsMQdrq268OHq_Q6uw,Super Cuca's Taqueria,"2030 Cliff Dr, Ste 1A",Santa Barbara,CA,34.402527,-119.724409,4,108,t,t,t,1,t,t,f,t,t,t,f,f,4,f,4601,1980,2138,99556
93117,_vLfidpLDYHfZ_KnFZ75Lg,Super Cucas,6527 Madrid Rd,Isla Vista,CA,34.412307,-119.855097,3.5,209,t,t,t,1,t,t,f,t,f,t,f,f,4,f,16568,6412,8286,70878
19116,wtyRjMk3uwx27_wvnzRkog,Super Fratelli's Pizza,10849 Bustleton Ave,Philadelphia,PA,40.110289,-75.024127,3.5,34,t,f,t,1,t,t,t,t,f,t,f,f,2,f,12850,6493,4458,58203
62221,bQKqeYwaHNal7JFAXzCMFg,Super Gyros,766 Carlyle Ave,Belleville,IL,38.517021,-89.951385,4.5,79,t,f,t,1,t,t,f,t,t,t,f,f,2,f,12611,5921,4416,67178
33778,bhhfYu7-pV_ZcNwKIeSfTQ,Super Sardo's Pizza,10839 Ulmerton Rd,Largo,FL,27.894930,-82.788806,4,173,t,t,t,1,t,t,t,t,t,t,f,f,4,f,6218,2720,2602,50774
46268,bD6mNv9Vha3Wn0LOuG4bIQ,Super Tacos,7853 Michigan Rd,Indianapolis,IN,39.896636,-86.214925,4.5,46,t,f,f,1,f,f,f,t,f,f,f,f,1,f,10741,3523,5809,52458
89521,jmtDnQIeTgkjbGgazIJxFw,Super Taqueria,"9333 Double R Blvd, Ste 1650",Reno,NV,39.450322,-119.759085,3.5,163,t,f,t,1,t,t,f,t,f,t,f,f,2,f,13512,7445,4350,103279
89521,iht8KJbMuO5sTjBTGan8hw,Super Taqueria,10855 Double R Blvd,Reno,NV,39.425451,-119.750433,3.5,39,f,f,t,1,t,t,f,t,f,t,f,f,4,f,13512,7445,4350,103279
46222,fix5sbGFzHUVDXpzhHctIA,Super Tortas,2641 W Michigan St,Indianapolis,IN,39.774473,-86.205013,4.5,39,t,f,t,1,f,t,t,t,f,t,f,f,1,f,12409,3423,5320,38110
19063,S7V77ngGaFBQMx9PzCZafw,Super Wok,10 State Rd,Media,PA,39.927445,-75.385234,4,41,t,f,t,1,f,t,f,t,f,f,f,f,1,f,14697,7779,5546,102401
19425,7OCHiRI0uw7Op1j6qkoUfw,Super Wok,467 E Uwchlan Ave,Chester Springs,PA,40.066928,-75.649131,3.5,35,f,f,t,2,t,t,f,t,t,t,f,f,1,f,5402,4045,759,177641
37076,rTC9QU8Vz516Tkqdwq6KSA,Super Wok,3918 Lebanon Pike,Hermitage,TN,36.194496,-86.623621,3,48,t,f,t,1,f,t,t,t,f,t,f,f,1,f,16682,7082,6814,64392
83702,9d0gEJEMVjy8UVlDg-yylw,Superb Sushi,"208 N 8th St, Ste 104",Boise,ID,43.616329,-116.202484,3.5,74,f,t,t,2,t,t,f,t,f,t,f,t,4,f,11069,4230,5804,68165
70115,DH_aRlDhnzsJTh1ffWwt_Q,Superfood Bar,4113 Magazine St,New Orleans,LA,29.921139,-90.098427,4.5,124,f,t,t,2,t,t,f,t,f,t,t,f,2,f,14847,5248,8000,77961
46112,z4J2Hjp6ZxOBSuIqEqqiVg,Superfood and Gyros House,51 Hornaday Rd,Brownsburg,IN,39.836690,-86.381910,4.5,56,t,f,t,2,t,t,f,t,t,f,f,f,1,f,13502,8805,3169,91131
37203,ap5bxhjMs3f4alh7Zu51nQ,Superica,605 Overton St,Nashville,TN,36.151818,-86.782679,4.5,208,t,t,t,2,t,f,t,t,t,t,t,f,4,f,10201,1230,8276,58032
70115,D73evJ9PZKxO3E5TaThe3w,Superior Grill,3636 St Charles Ave,New Orleans,LA,29.926903,-90.094282,3,510,f,t,t,2,t,t,t,t,f,t,f,t,2,f,14847,5248,8000,77961
19147,wMSpjI-SmWlhdOyU4vOs7g,Superior Pasta Company,905 Christian St,Philadelphia,PA,39.939154,-75.158038,5,60,t,f,t,2,t,t,f,t,f,f,t,f,1,f,18239,6207,10326,86147
70115,VlBFlHwX-Pt6Xyzs9roGw,Superior Seafood & Oyster Bar,4338 St Charles Ave,New Orleans,LA,29.926236,-90.101681,4,1581,t,t,t,2,t,t,t,t,t,t,t,t,4,f,14847,5248,8000,77961
19123,0Ae7F98kmeA01VJCIdD8vw,Suppa,"Liberties Walk, Northern Liberties",Philadelphia,PA,39.967599,-75.141421,4.5,94,t,t,t,2,t,t,t,t,t,t,f,f,4,f,8565,2020,5678,77111
19147,hcxea89M_U__LADtu3C0kA,Supper,926 S St,Philadelphia,PA,39.942622,-75.157962,3.5,402,f,t,t,3,t,f,t,t,f,t,f,t,4,f,18239,6207,10326,86147
85718,mvKlPMm5lje74U_dt2kMrA,Sur Real,3001 E Skyline Dr,Tucson,AZ,32.323126,-110.928067,3,33,f,f,t,2,t,f,t,t,f,t,f,t,1,f,12818,6400,5543,93185
37211,jOQmc0QemMn_DN0JL3xBuw,Surati Indian Street Food,4047 Nolensville Pike,Nashville,TN,36.081001,-86.728211,4.5,42,t,f,t,1,t,f,f,t,f,t,t,f,1,f,29353,11228,13064,59075
19125,vUrTGX_7HxqeoQ_6QCVz6g,Suraya,1528 Frankford Ave,Philadelphia,PA,39.973687,-75.133956,4.5,1121,t,t,t,3,t,t,t,t,t,t,t,f,2,f,10948,3061,6300,79612
33626,xODBZmX4EmlVvbqtKN7YKg,Surf Shack,12217 W Linebaugh Ave,Tampa,FL,28.056842,-82.626028,3.5,327,t,t,t,2,t,t,f,t,t,t,f,t,4,f,11059,6414,3076,113550
33767,CADaY34LnEGjpSpU7Lee8w,Surfside Taphouse,395 Mandalay Ave,Clearwater,FL,27.978409,-82.827266,3.5,334,t,t,t,2,t,t,t,t,t,t,t,t,3,f,4049,2123,1706,87340
89502,9wPX6OoUifn9qfKGwrX0xw,Suri's Mediterranean,80 Giroux St,Reno,NV,39.527721,-119.791805,4.5,323,t,t,t,2,t,t,f,t,f,t,t,f,2,f,18616,6344,8448,48782
85705,uRYoY6ycuZUAO88dM6sauw,Surly Wench Pub,424 N 4th Ave,Tucson,AZ,32.227092,-110.965397,4,175,f,t,t,1,t,f,f,f,f,t,f,t,3,f,24304,6115,12791,30885
37013,8AeORpMTn_-s_4z0H9NSiA,Surreal Spice Creations,"2940 Murfreesboro Rd, Ste 114",Antioch,TN,36.062676,-86.625293,4.5,98,t,f,t,1,t,t,f,t,t,f,t,f,1,f,36217,15188,12915,60602
70130,vN6v8m4DO45Z4pp8yxxF_w,Surrey's Café & Juice Bar,1418 Magazine St,New Orleans,LA,29.935799,-90.071906,4.5,2084,t,t,t,2,t,t,f,t,f,f,f,f,4,f,7175,1389,4827,65132
70115,CVmzqrekI1iYHio8pTyTpA,Surrey's Uptown,4807 Magazine,New Orleans,LA,29.920703,-90.106399,4,466,f,t,t,2,t,t,f,t,f,t,f,f,4,f,14847,5248,8000,77961
33612,OaGf0Dp56ARhQwIDT90w_g,Sus Hi Eatstation,2309 E Fowler Ave,Tampa,FL,28.053701,-82.433447,4,50,t,t,f,1,f,f,f,t,f,f,f,f,1,f,19021,4927,9003,35746
19087,6TPlb2eRasW6R0Fzz6T_JQ,Susanna Foo Gourmet Kitchen,555 E Lancaster Ave,Radnor,PA,40.041384,-75.367903,3,74,f,t,t,2,t,t,t,t,f,t,f,t,4,f,11749,7202,3478,144022
89523,yWk13ePLz5VupvE1OdvmCQ,Sushi 7,"5030 Las Brisas Blvd, Ste B6",Reno,NV,39.539760,-119.863045,3.5,287,t,f,t,2,t,t,t,t,f,t,f,f,4,f,14986,7243,5881,82902
37212,uiTjhohw9sCx4eEws6piaA,Sushi 88,2119 Belcourt Ave,Nashville,TN,36.136580,-86.802536,2.5,144,t,t,t,2,t,t,t,t,t,t,t,t,4,f,7149,2539,4043,71699
93117,8r_n8JdKQ0gePm2neSkL7A,Sushi Ai,7020 Marketplace Dr,Goleta,CA,34.429533,-119.872188,3,223,t,t,t,2,t,t,f,t,t,t,f,f,4,f,16568,6412,8286,70878
62269,LliHsFTWhHFlba5HiWHNcg,Sushi Ai,729 W Hwy 50,O'Fallon,IL,38.588236,-89.925357,3,57,t,f,t,2,t,t,f,t,f,t,f,f,4,f,12419,7397,3198,86493
33618,VhCNCbbMO8jX5pyKExEoxA,Sushi Alive,15451 N Dale Mabry Hwy,Tampa,FL,28.092476,-82.501352,4.5,138,f,f,t,2,t,t,t,t,f,t,f,t,4,f,12100,5819,4724,68245
33626,EVmCBFlY0Hy_62bDRizmGA,Sushi Alive Asian Bistro & Raw,13234 Race Track Rd,Tampa,FL,28.072020,-82.630403,3.5,344,t,t,t,2,t,t,t,t,t,t,t,t,4,f,11059,6414,3076,113550
33613,d9vapPUlJCSSrltRRKO9ig,Sushi Avenue,2826 E Bearss Ave,Tampa,FL,28.081418,-82.427575,4,150,t,f,t,2,t,t,t,t,t,t,f,t,1,f,14911,3223,9063,35755
46220,ymoEdJB5NE56sWw74uyX7A,Sushi Bar,911 Broad Ripple Rd,Indianapolis,IN,39.869432,-86.142510,4,346,t,t,t,2,t,t,t,t,t,t,t,t,4,f,16879,6824,8390,77377
93101,bVaRZDHkWdsHuARGxxpREw,Sushi Bar 29,1134 Chapala St,Santa Barbara,CA,34.422291,-119.705339,4.5,97,f,f,t,2,t,f,t,t,f,t,t,f,4,f,13296,4177,6819,62925
89502,V6zojwKObkgT-YbbbLiiDg,Sushi Boat Restaurant,1999 S Virginia St,Reno,NV,39.504900,-119.803778,3,44,t,f,t,2,t,t,t,t,f,t,f,f,1,f,18616,6344,8448,48782
46240,qmJR2qGwuK-q_05gY2qu9A,Sushi Boss,3349 E 86th St,Indianapolis,IN,39.910969,-86.108918,4.5,147,t,f,t,1,t,t,f,t,t,t,t,f,2,f,10165,3497,6021,56744
46202,aJzuFdUnxwhESwAnsegR4g,Sushi Boss,"803 W 10th St, Ste B",Indianapolis,IN,39.780841,-86.172014,4.5,352,t,t,t,1,t,t,f,t,t,t,t,f,2,f,9714,1991,7113,50216
70130,hJhqAfuv2n6W6DUwhVjaIw,Sushi Brothers,1612 Saint Charles Ave,New Orleans,LA,29.937826,-90.075896,4,280,t,f,t,2,t,t,t,t,f,t,f,f,4,f,7175,1389,4827,65132
33647,6LAp-gSP9Kk4ZvxijXaxIw,Sushi Cafe,18015 Highwoods Preserve Pkwy,Tampa,FL,28.131122,-82.365784,4.5,291,t,t,t,2,t,t,t,t,t,t,f,f,2,f,25565,14474,7443,89270
37206,ZHe0EmniM0IYEaNQdpfkdQ,Sushi Circle,914 Woodland St,Nashville,TN,36.174992,-86.755293,4.5,72,t,f,t,2,t,t,f,t,f,t,f,f,1,f,11584,3749,5770,66065
46237,aDSXWJcBh94m9KPZ0X4x4w,Sushi Club,"8028 S Emerson Ave, Ste BB",Indianapolis,IN,39.649860,-86.085513,4,197,t,f,t,2,t,t,t,t,t,t,f,f,4,f,15314,7340,6125,69839
46038,5srKt6H8Y1Ko80hboucZEg,Sushi Club,7255 Fishers Landing Dr,Fishers,IN,39.955600,-86.043000,4.5,111,t,f,t,2,t,f,t,t,t,t,t,f,1,f,17373,9673,5433,92853
46214,ppqy2ZngsnYbp9e3qXGz-w,Sushi Club,7230 W 10th St,Indianapolis,IN,39.779684,-86.287869,4,300,t,f,t,2,t,t,t,t,t,t,f,f,4,f,9786,3193,4693,49789
89502,Vf4GVOwIagZq3xBdQJxZwA,Sushi Club,"294 E Moana Ln, Ste 1",Reno,NV,39.492516,-119.793049,3,106,t,f,t,2,t,t,t,t,t,t,f,f,4,f,18616,6344,8448,48782
85743,5XJsZt4HFjSbAdc4dkWVKQ,Sushi Cortaro,8225 N Courtney Page Way,Tucson,AZ,32.356555,-111.095189,4,272,t,t,t,2,t,t,t,t,f,t,f,t,4,f,11441,7410,2846,74653
85704,QdPiEDjZ2N2mOXSCrWHAbw,Sushi Cortaro On River,"75 W River Rd, Ste 181",Tucson,AZ,32.295788,-110.973226,4,185,t,t,t,2,t,t,t,f,t,t,f,t,2,f,15591,6394,7529,62544
70002,1o7Kxvl1w0GdRGYEq-mscA,Sushi Express,3603 Division St,Metairie,LA,30.007450,-90.164560,4,52,t,t,t,2,t,t,f,t,f,f,f,f,1,f,8954,3438,4225,56361
8096,ZlxTQ7SMqv7-ZGoQQCEB7g,Sushi Express,"1004 Cooper St, Ste 6",Deptford,NJ,39.828386,-75.123467,4.5,49,t,f,t,1,t,t,f,t,f,f,t,f,1,f,13638,6300,4869,78399
85711,bJDtdMQQ-eSnQk_UjBMxaQ,Sushi Garden,15 N Alvernon Way,Tucson,AZ,32.222249,-110.909878,3,50,f,f,t,2,t,t,f,t,f,t,f,t,3,f,17212,6007,7702,42497
85741,TAUGnIQDR9-m23DWLZ0dow,Sushi Garden,"7401 N La Cholla Blvd, Ste 312",Tucson,AZ,32.340116,-111.015483,2.5,243,t,t,t,2,t,t,t,t,f,t,f,t,4,f,13989,5663,5499,63092
85716,LmZWlvPJBwj5WG2KHV-v1Q,Sushi Garden,3048 E Broadway Blvd,Tucson,AZ,32.221145,-110.927029,3,589,t,t,t,2,t,t,t,t,f,t,f,t,4,f,15259,3927,9170,42147
93109,EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"119 Harbor Way, Ste B",Santa Barbara,CA,34.403974,-119.693303,3.5,178,t,t,t,2,t,t,f,t,t,f,f,f,4,f,4601,1980,2138,99556
85705,x0eoomyyX1z7yeRcPglgSQ,Sushi Hama Restaurant & Sushi Bar,3971 N Oracle Rd,Tucson,AZ,32.278453,-110.979892,3,82,f,f,t,2,t,t,t,t,t,t,f,f,4,f,24304,6115,12791,30885
19002,uTSIeChK5LN885QFwzF_Fg,Sushi Hatsu,51 E Butler Ave,Ambler,PA,40.154337,-75.222675,4.5,90,f,t,t,1,t,f,f,t,t,t,t,f,1,f,11620,7069,3140,117544
19046,fIxzyxcJZ2-04TZ68DkXtA,Sushi House,1595 The Fairway,Jenkintown,PA,40.107667,-75.117045,3,106,f,f,t,2,t,t,t,t,t,t,f,f,4,f,7312,3914,2315,104193
19067,D6iFuPJ5MHbHQafduwUHgw,Sushi House,"332 W Trenton Ave, Ste 110",Morrisville,PA,40.211414,-74.795968,4,47,f,f,t,2,t,t,t,t,f,t,f,f,1,f,20311,12109,5140,110452
33605,AauDx7QSes9nZOAAa4LIbQ,Sushi House,1901 N 19th St,Tampa,FL,27.961113,-82.437771,4.5,212,f,t,t,2,t,t,t,t,t,t,t,f,4,f,7585,1427,4123,23632
46236,mZcCwF_Nwwa7PEghwUNXwA,Sushi House,11647 Fox Rd,Indianapolis,IN,39.900971,-85.959073,4,73,t,f,t,2,t,t,t,t,f,t,f,t,1,f,10633,6492,3021,99712
19090,E5oa5ubbMvA1Ooypvis7jA,Sushi House,"101 E Moreland Rd, Ste K",Willow Grove,PA,40.139417,-75.113557,4,128,t,f,t,2,t,t,t,t,f,f,f,f,2,f,7006,3425,2431,81064
8007,rJ0ZHOZ3bhu59d-5KYMJyA,Sushi House,1201 Clements Bridge Rd,Barrington,NJ,39.858189,-75.061255,4.5,60,t,f,t,2,t,t,t,t,t,t,t,f,1,f,2106,902,858,79125
33701,r0g6naqWCKdKcTWuYibtNQ,Sushi Inc,270 1st Ave N,St. Petersburg,FL,27.771826,-82.636816,4.5,327,t,t,t,2,t,t,t,t,t,t,t,t,2,f,9120,2230,6371,46786
83702,36GHBB97lmuzFgW1VJnOKA,Sushi Joy,2275 W Main St,Boise,ID,43.621516,-116.218055,3.5,111,t,f,t,2,t,t,t,t,t,t,f,f,4,f,11069,4230,5804,68165
33772,BzqHs2CkUw8VoE-NY8hTtQ,Sushi Kabuki,"10801 Starkey Rd, Ste 18",Seminole,FL,27.871201,-82.761404,4.5,136,f,f,t,2,t,t,t,t,t,t,t,f,4,f,9801,4432,3841,60843
33578,oGxDifAJKGMLFXSmLAaZDg,Sushi Kampai Japanese Restaurant,"10312 Bloomingdale Ave, Ste 111",Riverview,FL,27.894405,-82.330325,4,129,t,f,t,2,t,t,f,t,t,t,f,f,1,f,20742,8818,7575,65142
8034,I7GoKXrd_k5_ObTWWgkWDQ,Sushi King,600 Kings Hwy N,Cherry Hill,NJ,39.924970,-74.999660,4,164,f,t,t,2,t,t,t,t,t,t,f,f,4,f,7233,3665,2457,95248
19154,Ww8DBKYd-NSRMfDRuddrjA,Sushi Kingdom,427 Franklin Mills Cir,Philadelphia,PA,40.086031,-74.964971,3.5,41,f,f,t,2,t,t,t,t,t,t,f,f,2,f,12461,5743,3874,72161
8053,Ylc02u7HhDj0mnxeGt0y5Q,Sushi Kingdom,148 NJ-73,Marlton,NJ,39.897349,-74.930218,3.5,432,f,f,t,2,t,t,t,t,t,t,f,f,4,f,18109,10081,6155,99454
19010,1moMCBKMuiSVjmNe1sZbig,Sushi Land,861 W Lancaster Ave,Bryn Mawr,PA,40.022595,-75.320217,3.5,185,t,f,t,2,t,t,f,t,f,t,t,f,4,f,7378,4279,2263,118529
85614,mdlWkVgVv7Tgn3OlZGUxIQ,Sushi Lin,1295 W Duval Mine Rd,Green Valley,AZ,31.902131,-110.992365,3.5,77,t,f,t,2,t,t,f,t,f,t,t,f,4,f,13572,7144,5686,52594
85714,VJ4Z1gN_gWK2IFQ3Id8Z2w,Sushi Lounge,4802 S 6th Ave,Tucson,AZ,32.164874,-110.968500,4,186,t,f,t,2,t,t,t,t,t,t,t,t,4,f,5132,1600,2090,35260
89503,4yxS1sLRoABSmU-k5dXdwg,Sushi Lover,400 W 5th St,Reno,NV,39.529890,-119.820273,3.5,213,f,f,t,2,t,t,f,t,f,f,f,f,4,f,12469,4209,6739,54063
89509,WtdUJk7QBcuLTS3uVcVVKA,Sushi Maki,"3600 Warren Way, Ste 107",Reno,NV,39.490981,-119.804802,4,47,f,t,t,2,t,t,t,t,f,t,t,f,2,f,17073,6298,8482,62844
33511,ff0fdH-WKmY7WQgLtLkmKw,Sushi Maru,"2020 W Brandon Blvd, Ste 160",Brandon,FL,27.938603,-82.317865,4.5,435,t,t,t,2,t,t,f,t,t,t,t,t,1,f,22334,9691,7955,61149
89502,m1EGAIfFEN9nG2_bJqnAcQ,Sushi Minato,5085 S McCarran Blvd,Reno,NV,39.477006,-119.782508,4,231,f,f,t,2,t,t,t,t,t,t,f,f,4,f,18616,6344,8448,48782
19087,Qo0_SfNe3VyJWp3Ghiv42Q,Sushi Nami,369 W Lancaster Ave,Wayne,PA,40.044732,-75.398671,4,52,t,f,t,3,t,t,t,t,t,t,f,f,4,f,11749,7202,3478,144022
19301,e-4XTNeu31kowN1HRbJ_Gw,Sushi Nami,19 E Lancaster Ave,Paoli,PA,40.042314,-75.483164,4,113,t,f,t,2,t,t,t,t,t,t,f,f,4,f,2579,1540,843,95430
85748,5Ce3lZksYVkCbrihqylVHQ,Sushi Nara,64 N Harrison Rd,Tucson,AZ,32.222552,-110.788132,4.5,159,f,f,t,2,t,t,t,t,t,t,t,f,1,f,7779,4230,2486,80913
33511,7N6XfRfK1G1XTnI6XdZotQ,Sushi Ninja - Brandon,903 E Bloomingdale Ave,Brandon,FL,27.891307,-82.272529,4,139,f,f,t,2,t,t,f,t,t,t,t,t,4,f,22334,9691,7955,61149
33609,qc-xhHvmyzyrBAOZUeleig,Sushi Ninja Tampa,3018 W Kennedy Blvd,South Tampa,FL,27.944496,-82.491754,4,341,t,t,t,2,t,t,f,t,f,t,t,f,2,f,8497,3215,4322,85174
37211,neuEVClsC0wp6Hm9IXPu6Q,Sushi O Sushi,6023 Nolensville Pike,Nashville,TN,36.026299,-86.713414,3.5,112,t,t,t,2,t,t,f,t,t,t,f,t,1,f,29353,11228,13064,59075
85704,dMGWB4TEfEhgInQefGimAw,Sushi On Oracle,6449 N Oracle Rd,Tucson,AZ,32.324398,-110.975856,4.5,327,t,t,t,2,t,t,f,t,f,t,f,t,4,f,15591,6394,7529,62544
46250,CUg4cM0WRAVlSBkLLtwqkg,Sushi On the Rocks,5252 E 82nd St,Indianapolis,IN,39.905456,-86.080484,2.5,59,f,t,t,2,t,f,t,t,t,t,f,t,4,f,9034,2918,5049,57053
