Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions
K32hC2muzKilZkUs9RJhcw,Famous Rivera Grill,7313 Lancaster Pike,Hockessin,DE,19707,39.788538,-75.693387,3.5,39,0,0,1,2,1,1,1,1,0,1,0,1,3,0
7iL_h9OsbW0T7MiiLbrbAA,Maria's Deli,8332 Lackland Rd,Saint Louis,MO,63114,38.7021404,-90.3369133,4.5,47,1,0,1,1,1,1,0,1,0,1,0,0,4,0
7NTAlTr6io7t6iMwJbgsVw,DawgHouse Saloon,1522 Demonbreun St,Nashville,TN,37203,36.153147,-86.790335,3.0,126,1,1,1,2,1,0,0,1,1,1,1,1,3,0
qkckth-7yHPXqWwaS6ovKA,Chuy's,3061 Mallory Lane,Franklin,TN,37067,35.9450333588,-86.8202359994,3.5,380,1,1,1,2,1,1,0,1,1,1,0,1,3,0
ABHKXrXH9x84lCAlKEgmEw,Sang-Hi,1222 Welsh Rd D-7,North Wales,PA,19454,40.2249801668,-75.2539062,3.5,52,0,0,1,2,1,1,1,1,0,1,0,0,2,0
OdIBX09glfXNVSyd0RnIeg,Monk's Cafe,264 S 16th St,Philadelphia,PA,19102,39.947701,-75.1682869,4.0,2184,1,1,1,2,1,0,0,1,0,1,0,1,3,0
L_Rwy6oSAnMUY3NCDspxmA,The Good King Tavern,614 S 7th St,Philadelphia,PA,19147,39.941969,-75.154207,4.0,338,1,1,1,2,1,0,1,1,1,1,0,0,4,0
uozdxwCZUHPubziu76Y2Ag,Farmer Boy,3427 State St,Santa Barbara,CA,93105,34.4400429,-119.7373433,2.5,31,0,0,1,1,1,1,1,1,1,1,0,0,4,0
pe4nl6zFDnoYx9ZaMOl-3w,Capriotti's Sandwich Shop,4522 Kirkwood Hwy,Wilmington,DE,19808,39.72432,-75.6562282692,2.5,48,1,0,1,1,1,1,0,1,0,1,0,0,1,0
plNtc7oxn6Y0OjjYGT4IXw,New China Beach,6170 Ulmerton Rd,Clearwater,FL,33760,27.892796,-82.720302,3.5,43,1,0,1,1,1,1,0,1,1,0,0,0,1,0
Gbme3lbFUzssuPJsOfDUQw,Bentoulis Pizza,2347 E Somerset St,Philadelphia,PA,19134,39.9837637,-75.1155537,4.0,48,1,0,1,1,0,1,0,1,1,0,0,0,1,0
FtiM7EZMKvAPqZqud27x3A,Nick's Chili Parlor,2621 Lafayette Rd,Indianapolis,IN,46222,39.8045847,-86.2149166,4.0,85,1,0,1,1,1,1,0,1,0,1,0,0,4,0
rNg75hKR0UIB5-jX5WiVQg,Los Mariachis,201 Gay St,Phoenixville,PA,19460,40.1299046,-75.5175569,3.5,53,0,0,1,1,1,1,0,1,0,1,0,0,1,0
wc2XgFV0HnvgF127QHkSNw,Watkins Drinkery,1712 S 10th St,Philadelphia,PA,19148,39.9279435,-75.1620511,4.0,145,0,1,1,2,1,0,0,1,1,1,0,1,4,0
vxUcqbr6PRAr8Pcor9L8mg,Happy Wok,607 S Chester Rd,Swarthmore,PA,19081,39.8916076,-75.3528405,3.5,31,1,0,1,2,1,1,0,1,0,1,0,0,1,0
hI8FAbwX6hShUCK1xnpDhw,Biryani Cafe,"1251 E Fowler Ave, Ste B2",Tampa,FL,33612,28.0534962,-82.4457666,4.0,93,1,0,1,2,1,1,1,1,0,1,1,0,1,0
4IrGZzglUUDgxfBBJKbnZw,Roy-Pitz Barrel House,990 Spring Garden St,Philadelphia,PA,19123,39.9614570819,-75.1541474462,4.0,151,1,1,1,2,1,0,1,1,1,1,1,1,3,0
ZmNCUbpxSz0M_9lzTLg_ug,Harter Bakery,4050 Jeffco Blvd,Arnold,MO,63010,38.4028981,-90.375941,4.0,31,0,0,1,2,0,0,0,0,0,0,0,0,1,0
X7yGrz7oDbt8UY5rdmJc_w,Everest Cafe & Bar,4145 Manchester Ave,St Louis,MO,63110,38.6278480522,-90.2519263012,4.0,378,1,1,1,2,1,1,1,1,0,1,1,1,4,0
uRVQjDNEk9MHjNzjb_LPng,Oggi Italian,214 E Bearss Ave,Tampa,FL,33613,28.0895269466,-82.4591028013,4.5,113,1,1,1,2,1,1,1,1,1,1,1,1,4,0
GUFYF1MAMVIB-xo0yprEGQ,Asia Gourmet,412 N Tucker Blvd,Saint Louis,MO,63101,38.630818,-90.196642,3.5,46,1,0,1,2,1,1,0,1,1,1,0,0,1,0
JiBxL733qjm8WAddu-RzDQ,Broad Street Oyster Company,418 State St,Santa Barbara,CA,93101,34.4164012651,-119.6946343303,5.0,71,1,1,1,2,1,1,0,1,0,1,1,0,1,0
VSTZS_Rd_R6NFBwjRVPlJA,Dewey's Pizza,"1520 S 5th St, Ste 102",St. Charles,MO,63303,38.7659364361,-90.4946593236,4.5,251,0,1,1,2,1,1,1,1,1,1,0,0,4,0
uQyFSidWUS7JBViTIrl-vg,Panera Bread,2532 State Rd 580,Clearwater,FL,33761,28.019939,-82.732061,2.5,42,1,1,1,1,1,1,0,1,1,1,0,0,2,0
wupvqueqdEZXQxv14sa9vw,Rincon Brewery,5065 Carpinteria Ave,Carpinteria,CA,93013,34.398372,-119.518002,4.0,455,1,1,1,2,1,1,0,1,0,1,1,0,2,0
vWsbzb1CIi-cicrB-F94uw,All the Buzz Cafe,"12985 N Oracle Rd, Ste 165",Tucson,AZ,85739,32.441945,-110.936206,3.5,31,1,1,1,1,1,1,1,1,1,1,0,0,4,0
xq4TwzlGLM5FXwSvu6hndA,Island Way Cafe,288 Windward Passage,Clearwater Beach,FL,33767,27.9771959,-82.81662,3.5,30,1,1,1,1,1,1,0,1,1,0,0,0,4,0
QnHd7ZdlpLDl5BqEFeiIBg,Steak ’n Shake,520 N Town Center Rd,Mooresville,IN,46158,39.6202237,-86.3539101,2.0,43,1,0,1,1,1,1,0,1,1,1,0,0,4,0
A93_XS0xZu1OtfQPTIJeqw,Jimmy's Pizzeria,5655 E River Rd,Tucson,AZ,85750,32.2740408721,-110.8730424572,4.5,110,1,1,1,2,1,1,1,1,1,1,0,1,4,0
Mj0eEQNzeL3kSPwSH8yRVA,Buccann,7254 Castor Ave,Philadelphia,PA,19149,40.0510947,-75.0666122,3.5,31,0,1,1,2,1,1,0,1,1,1,0,1,1,0
8tOXw_sIzLab5r7fAF_U4w,Monaghan's Irish Pub,414 Powhattan Ave,Essington,PA,19029,39.8662706394,-75.2959532159,4.5,167,0,1,1,1,1,0,0,1,1,1,0,0,4,0
pVF5PlH8OoV0S2S4mIEIcA,BD's Mongolian Grill,3838 E 82nd St,Indianapolis,IN,46240,39.9101292,-86.1003527,2.5,81,0,1,1,2,1,1,1,1,1,1,0,0,4,0
AFtvhV2SaqJIoxmFroDKVw,El Jefe's Cantina,500 N Sierra St,Reno,NV,89501,39.5312114608,-119.8152878117,3.0,157,0,0,1,2,1,1,1,1,0,1,0,1,1,0
pICJRcyqW1cF96Q3XhLSbw,Indigo,"514 N Franklin St, Ste 102",Tampa,FL,33602,27.9489015,-82.4588166,3.0,58,0,1,1,1,1,1,1,1,1,1,1,1,1,0
k1yDRDZ4QCvNW9Wm9-IOaA,Bennachin Restaurant,1212 Royal St,New Orleans,LA,70116,29.9621826,-90.0607914,4.0,430,1,1,1,2,1,1,0,1,0,1,0,0,4,0
ZSwDwV4o8MvX8cwMgfE0LA,The Griddle,"404 E Parkcenter Blvd, Ste 200",Boise,ID,83706,43.5962523,-116.177073,4.0,302,1,1,1,2,1,1,0,1,1,1,0,0,4,0
H854B_b0pWhBq3Fhn8Iqgg,Casa Vieja,206A N Anderson Ln,Hendersonville,TN,37075,36.3219642639,-86.5980529785,3.5,74,0,1,1,2,1,1,0,1,1,1,1,0,4,0
FrkGJp1WIxpFFT07Qbos5w,The Well Coffeehouse and Marketplace,6949 Lancaster Pike,Hockessin,DE,19707,39.778237,-75.677137,4.5,44,1,1,1,2,1,1,0,1,1,1,1,0,4,0
tKsawuzB214VPzXb1488Ew,Homemade Goodies by Roz,510 S 5th St,Philadelphia,PA,19147,39.9424822,-75.1507643,4.0,36,1,0,1,1,1,1,0,1,1,1,0,0,4,0
pCjWFP6aC0hE9QugVCTpiw,Green Olives Cafe,1941 E Passyunk Ave,Philadelphia,PA,19148,39.9256118,-75.1684246,3.5,71,1,1,1,2,1,1,1,1,1,1,0,0,4,0
4HJoGhB4Svo-_7ecM-Cv5g,Bobo Noodle House,278 N Skinker Blvd,Saint Louis,MO,63130,38.6497402525,-90.3003258819,3.5,157,1,1,1,2,1,1,0,1,1,0,0,0,4,0
yv7p6SSR1zXH0m8idPg_vg,Alexandria’s Pearl,1535 N Stone Ave,Tucson,AZ,85705,32.2411610416,-110.9721886078,4.0,67,1,1,1,2,0,0,1,1,1,1,0,0,4,0
e0KzISSDK4b4unzirf3cYQ,Mimmo's Pizza,3000 W Allegheny Ave,Philadelphia,PA,19132,40.004687,-75.17882,2.0,47,1,0,1,1,1,1,0,1,0,1,0,0,2,0
nWpIXaVS8VuAsHZYID4Lww,The Corner,102 S 13th St,Philadelphia,PA,19107,39.950171,-75.16213,3.5,189,0,1,1,2,1,0,1,1,1,1,0,1,4,0
RadvqFuRTZNEfSZ_avPRog,Honest Tom's Plant Based Taco Shop,261 S 44th St,Philadelphia,PA,19104,39.9532203,-75.2102519,4.0,597,1,1,1,1,1,1,0,1,0,1,0,0,4,0
5OK71bsZ3UndLeTXUE5mKw,Cafe Minh,4139 Canal St,New Orleans,LA,70119,29.9753472,-90.1011957,3.5,104,0,1,1,2,1,0,1,1,1,1,0,1,4,0
q2SSz2-nRYWeFG2EoUMuZQ,Santa Fe Mexican Grill - Wilmington,"2000 Pennsylvania Ave, Ste 105",Wilmington,DE,19806,39.756594,-75.569001,4.0,33,1,1,1,2,1,0,1,1,1,0,1,1,1,0
iFVKP58m9dk9BT7C4qpQuA,Stack 'n' Sizzle,401 49th St S,St Petersburg,FL,33707,27.7668315879,-82.7001738002,4.5,77,1,0,1,1,1,1,0,1,1,1,1,0,1,0
slHP8ADEa5xsASgOiN-8sA,Tony Lukes Warminster,348 York Rd,Warminster,PA,18974,40.1999058,-75.101933,3.0,75,0,0,1,2,1,1,1,1,1,1,1,0,2,0
qBhtpgS-GxNk38CgRVCJLw,Carrabba's Italian Grill,5515 E Fowler Ave,Temple Terrace,FL,33617,28.0533279,-82.3942447,3.5,101,1,0,1,2,1,1,1,1,0,1,0,1,4,0
_g8sUJqELybsK9yfuxSdig,C&J Bar-B-Que,117th St & Ulmerton Rd,Largo,FL,33778,27.8943054621,-82.8018307686,4.5,33,0,1,0,1,1,1,0,1,1,1,0,0,2,0
PuVVzLeboJQyh-yZxMFSzg,Fuel,5 W Lancaster Ave,Ardmore,PA,19003,40.008329,-75.2913377,2.5,56,1,1,1,2,1,1,0,1,1,1,1,0,4,0
YRBCEpAGjedZVC_6Dw8S0A,Napa Sonoma Grocery Company,550 W Plumb Ln,Reno,NV,89509,39.505233,-119.816828,3.5,96,0,1,1,2,1,0,1,1,1,1,0,1,4,0
Bd5P74d6lakelSZVs_QFVg,Chick-fil-A,155 Marlin Dr,Greenwood,IN,46142,39.6144989,-86.1591398,4.5,52,0,0,1,1,1,1,0,1,1,1,0,0,4,0
IJ0Z9VIHHw2NEqJdmGHIhg,Sushi To Go,108 White Horse Rd,Voorhees Township,NJ,08043,39.8411114,-74.9972614,4.0,64,1,0,1,2,1,1,0,1,1,1,0,0,4,0
_qq5pWEQ3bY_tRHX-TEktA,Sonny's BBQ,4385 Park Blvd,Pinellas Park,FL,33781,27.8397185,-82.6933535,3.0,82,1,0,1,2,1,1,0,1,0,1,0,0,4,0
8pAGj4Sc7YhloW2H6sV30A,The Living Room on Main,487 Main St,Dunedin,FL,34698,28.0121026,-82.7859653,4.0,545,1,1,1,2,1,1,1,1,1,1,1,1,2,0
wNeZKc1VhdwvioiLAgNPMw,Bento Asian Kitchen + Sushi,5103 E Fowler Ave,Tampa,FL,33617,28.0536586,-82.3993014,3.5,45,1,1,1,1,0,0,0,1,0,1,0,0,1,0
W3Ia-9ABbxo1toBDZFRaLw,Popeyes Louisiana Kitchen,2788 Route 73 N,Maple Shade,NJ,08052,39.937136,-74.9686289,2.0,36,1,0,1,1,1,1,0,1,1,1,0,0,4,0
4F1R76dMsFLD-jJw-TZrWg,Washoe Steakhouse,4201 W 4th St,Reno,NV,89523,39.5141641484,-119.8546600342,3.5,67,0,1,1,3,1,1,1,1,1,1,0,0,1,0
nrXtCSdfWg0TJ86onEZWkg,The Company Burger,"611 O'Keefe Ave, Unit C7",New Orleans,LA,70113,29.9483856426,-90.0754791382,4.0,279,1,0,1,2,1,1,0,1,1,1,0,1,2,0
aVqpkblvTeJsRQQ9UbKN2A,Standing O,237 S Broad St,Philadelphia,PA,19130,39.948063,-75.163985,3.0,38,0,0,1,2,1,0,1,1,1,1,0,1,4,0
_Ap0kXpUPKxt8bcHYjEvpQ,Hot Spot Restaurant,73 Old Dublin Pike,Doylestown,PA,18901,40.3245214,-75.1323732,4.5,34,1,0,1,2,1,1,0,1,0,1,1,0,1,0
jqGTjz0qPDQLLjsbqpfuDg,Barbacoa,64 Rittenhouse Pl,Ardmore,PA,19003,40.0060824,-75.2914843,4.0,211,1,1,1,2,1,1,1,1,0,1,0,0,4,0
o6-sdAt6oTC3A52azk6FBQ,PrimoHoagies,51 Bethlehem Pike,Philadelphia,PA,19118,40.0782181696,-75.2082422376,3.0,30,1,0,1,1,1,1,0,1,0,1,0,0,4,0
BxveKq0rKp52EWooIDK54w,Denny's,3155 E Fairview Ave,Meridian,ID,83642,43.6188094156,-116.3567735568,2.0,88,1,0,1,2,1,1,0,1,1,1,0,0,2,0
Cjb6F4tUM3B5Z7eV2lhfMg,Miso Japanese Restaurant,2020 Fieldstone Pkwy,Franklin,TN,37069,35.964488,-86.88341,4.0,59,0,0,1,2,1,1,0,1,1,1,0,0,4,0
NsEKOHrD605IY1jzPzuf9w,Wegmans Wine & Beer,1056 E Lancaster Ave,Downingtown,PA,19335,40.0171042011,-75.6780744665,4.0,86,0,0,1,2,1,1,0,1,1,1,0,0,2,0
HKdjDm9Ecimp4NIsPsy6bw,Plum Tomato,1988 S Pinellas Ave,Tarpon Springs,FL,34689,28.1233809,-82.7613557,3.5,132,1,0,1,2,1,1,1,1,1,0,0,0,4,0
ws6TIgXXA-5RSHRrMBEktA,Curry Leaf Indian Cuisine,294 Main St,Harleysville,PA,19438,40.266403,-75.378382,4.5,96,1,0,1,2,1,1,1,1,0,1,1,0,1,0
jYZuJurVhpKe80I05P-V4w,Crab Du Jour Xpress - Pennsauken,7801 Maple Ave,Pennsauken,NJ,08109,39.9531063,-75.0264547,3.0,31,1,0,1,1,1,0,0,1,1,0,0,0,1,0
a3p47WxYVo0BZGJoP1O0qA,My Favorite Muffin,340 California Ave,Reno,NV,89509,39.5198435,-119.8152069,4.0,236,1,1,1,1,1,1,0,1,1,1,0,0,4,0
RabHkk801rEIofZxuS8v9w,Full Belly Deli - Midtown,517 Forest St,Reno,NV,89509,39.5196729,-119.8116762,4.5,77,1,1,1,2,0,0,0,1,1,0,1,0,1,0
JjWTGzsdLScd43BojsHSmw,Pita Pit,514 Franklin St,Tampa,FL,33606,27.9489015,-82.4588166,3.5,57,1,1,1,1,1,1,0,1,1,1,0,0,4,0
IOgIWV-L6OppNFOju9j8Nw,Brazie's Italian Restaurant,3073 Watson Rd,Saint Louis,MO,63139,38.6075848,-90.2928575,4.0,49,0,0,1,2,1,1,1,1,1,1,0,0,4,0
ziyXteCmNmRprs10buP2iQ,Kilimandjaro Restaurant,4317 Chestnut St,Philadelphia,PA,19104,39.9567961,-75.208836,4.0,252,1,1,0,2,1,1,0,1,0,1,0,0,4,0
lgoYB3YiKPBkMq51nv0wPA,McDonald's,3411 Busch Blvd,Tampa,FL,33612,28.0322389978,-82.422372,1.5,39,1,1,1,1,0,1,0,1,1,0,0,0,3,0
l-rGtJt0E7PAklT0IK7oFQ,Four Seasons Resort The Biltmore Santa Barbara,1260 Channel Drive,Santa Barbara,CA,93108,34.4173394,-119.64204,4.5,508,0,1,1,4,1,1,1,0,1,1,1,0,4,0
BRl-KarobZBNuCvhz5RWKg,Ginza,1100 S Front St,Philadelphia,PA,19147,39.93245,-75.14619,4.5,137,1,0,1,2,1,1,1,1,1,1,0,0,4,0
tpDJ0vOYiBLxMqtGvhBSmw,Top It Frozen Yogurt Cafe,110 Lincoln Hwy,Fairless Hills,PA,19030,40.179951,-74.868325,4.5,37,1,1,1,1,1,1,1,1,1,1,0,0,2,0
enGdNBy61DeTBZC_ylEC3w,P.F. Chang's,827 Brandon Town Ctr,Brandon,FL,33511,27.9321177,-82.3266679,3.0,142,1,1,1,2,1,1,1,1,1,1,0,0,2,0
TlvK0vNWea6eb9G-uzLTRA,Holiday Inn Hotel & Suites Tucson Airport-North,4550 South Palo Verde Rd,Tucson,AZ,85714,32.169961,-110.9192187,2.5,44,0,0,1,2,1,1,1,0,1,0,0,0,4,0
oQ_SoB3-57wqGETW_K6AtQ,Norma's Eastern Mediterranean Cuisine,145 Barclay Farms Center Rte 70 E,Cherry Hill,NJ,08034,39.910318,-74.994695,4.0,276,1,1,1,2,1,1,1,1,1,1,0,0,4,0
Ek9iI8uJ7U3IDzVWrwzzew,Giumarello's Restaurant & G Bar,329 Haddon Ave,Haddon Township,NJ,08108,39.906831,-75.044204,4.0,221,1,1,1,3,1,0,1,1,1,1,0,1,4,0
qOCZYVpQ_H0BabYkWcbXhA,Roxborough Seafood House,601 Jamestown Ave,Philadelphia,PA,19128,40.0297696,-75.2061641,3.0,135,1,1,1,2,1,0,0,1,0,0,1,1,4,0
mzkbeCqBBdvgb342yunIlA,Jack's Original Barbeque,5250 E 22nd St,Tucson,AZ,85711,32.206442,-110.879957,3.0,30,1,0,1,1,0,1,0,1,0,1,0,0,1,0
H8de_B9ASsVOX5a934jGAw,Hotshots Sports Bar & Grill - Fenton,950 S Hwy Dr,Fenton,MO,63026,38.5415656913,-90.4617934165,2.5,38,1,0,1,2,1,0,1,1,1,1,1,1,4,0
IxHaNMUt3mRB1qHvFY5qqQ,The Melting Pot,294 Lamp And Lantern Vlg,Chesterfield,MO,63017,38.6247541,-90.516981,3.5,145,0,0,1,3,1,0,1,1,1,1,1,0,1,0
mf7M1IxaoCRoM4-jJsyblQ,McDonald's,151 N Henderson Rd,King Of Prussia,PA,19406,40.0956527,-75.3651035,1.5,58,1,0,1,1,1,1,0,1,1,1,0,0,4,0
JNBuXPEjE3eavcIUvUc49A,Yard House,"400 Rte 38, Space 1570",Moorestown,NJ,08057,39.9431238413,-74.9625058225,4.0,522,0,1,1,2,1,1,0,1,1,1,0,1,3,0
i-NCEmVNjRgY9jZew2naaQ,Raj's Rasoi,2286 McKelvey Rd,Maryland Heights,MO,63043,38.721535,-90.4477096,4.0,39,1,0,1,1,1,1,1,1,0,1,1,0,1,0
d8N5KyvlAm4jT-f8EbV5mQ,Whistlers Inn,901 Rt 130 S,Cinnaminson,NJ,08077,39.9963678,-74.9947088,3.5,133,0,1,1,2,1,1,0,1,1,1,0,1,4,0
yb2vAoH3E-R11yWmnT570w,Taco Bus,913 E Hillsborough Ave,Tampa,FL,33604,27.995955,-82.450292,3.5,875,1,1,1,1,1,1,0,1,1,1,0,0,4,0
PQYuPr2Dfm2S49EULjl1qw,El Puerto Restaurant & Grill,1623 E 5th Ave,Tampa,FL,33605,27.9586968,-82.4405728,4.0,400,0,0,1,2,1,1,1,1,0,1,0,0,4,0
AEAW8IkEQv8wV6lXKfx06w,Hibachi Express,1900 Grant Ave,Philadelphia,PA,19115,40.08396,-75.035514,4.5,43,1,1,1,1,0,0,0,1,0,0,1,0,1,0
sLO6aA8CI4QZXm-sGC6yyQ,Vine and Dine,141 Delaronde St,New Orleans,LA,70114,29.9521311,-90.0545346,4.5,35,0,1,1,2,1,1,1,1,1,1,0,0,1,0
CCAo0C88igg5Abzg-sZVpw,Azteca Mexican Grill,10386 W Ustick Rd,Boise,ID,83704,43.6339715697,-116.3114629313,3.5,43,0,0,1,1,1,1,0,1,0,1,1,0,1,0
4mt4ElDuj8ryeDn7Rcr-_g,Katz's Deli Kitchen,225 E City Ave,Bala Cynwyd,PA,19004,40.0053301,-75.2191904,3.0,95,1,1,1,2,1,1,0,1,1,1,0,0,4,0
zURA9RblljcvEOoeZec3KA,Panera Bread,"3554 W Chester Pike, Unit 14",Newtown Square,PA,19073,39.984722,-75.396721171,2.5,38,1,0,1,2,1,1,0,1,1,1,0,0,4,0
wOKMPDy1oixxGgI1RYDEqg,Rattlesnake Club,606 W Plumb Ln,Reno,NV,89509,39.5051303,-119.8184133,4.0,181,0,1,1,3,1,0,1,1,1,0,1,0,4,0
bzOCjuydWTkgkbZeaec8Zg,La Colombe,8500 Essington Ave,Philadelphia,PA,19153,39.878166,-75.237845,3.0,110,0,0,1,1,1,1,0,1,0,0,1,0,1,0
rZkwiLIUO50ozobE0sVp3A,Novita Bistro,1608 South St,Philadelphia,PA,19146,39.9439473,-75.16914,3.0,47,0,1,0,2,1,0,1,1,0,1,0,0,4,0
KRtjdmxGZ__DMTNjBa95lg,Waffle House,1902 W Lumsden Rd,Brandon,FL,33511,27.9238769947,-82.3149404,4.0,35,0,0,1,1,1,1,0,1,1,1,0,0,4,0
hHs2Ytn2QSHnFscnALsLlQ,The Industry,1401 E Moyamensing Ave,Philadelphia,PA,19147,39.9303951,-75.1495562,4.0,280,0,1,1,2,1,0,1,1,0,1,0,1,4,0
zf10JmXNZFljGl3IgWW-Lg,Mizu,111 S 40th St,Philadelphia,PA,19104,39.9552752,-75.2022328,3.0,120,1,0,1,2,1,1,0,1,0,0,0,0,4,0
Uekr58xgdLusfSRGiTk-PQ,Zoes Kitchen,"4015 Hillsboro Pike, Ste 110",Nashville,TN,37215,36.1036788317,-86.8175933464,3.0,101,1,1,1,1,1,1,0,1,1,1,0,0,4,0
I_mCFePUG2MGuH-zuws7bA,Great Full Gardens-Midtown,"555 S Virginia St, Ste 107",Reno,NV,89501,39.5190569636,-119.8103358221,4.5,1227,1,1,1,2,1,1,1,1,0,1,1,1,4,0
uSWRsoxYkvryKttOHZHDiw,Yogurtz Grill,1560 N Locust Grove Rd,Meridian,ID,83642,43.6191717359,-116.3737082467,3.5,64,1,1,1,1,1,1,1,1,1,1,1,0,4,0
_Bi9kN_eR75G1eqIl7S3pA,The Bulldog,3236 Magazine St,New Orleans,LA,70115,29.9233606,-90.0873256,3.5,389,1,1,1,2,1,0,0,1,1,1,1,1,4,0
HGnhZBsEmvlKHsmmhcWleQ,HOB Tavern,146 Second St,Bordentown,NJ,08505,40.147888,-74.71120260000001,4.5,108,1,0,1,2,1,0,1,1,1,1,0,0,4,0
QT8f81GulzoMS6NsIGkM3A,Piccolo Mondo Italian Restaurant,501 W Schuylkill Rd,Pottstown,PA,19465,40.2353012775,-75.6638893176,4.0,45,0,1,1,1,1,0,0,1,0,0,1,0,1,0
LVZXqYWc6lhimxmsJHur7A,The Kickin' Crab,9616 Olive Blvd,St Louis,MO,63132,38.6734541439,-90.3859083,4.5,79,0,0,0,2,0,1,0,1,0,1,0,0,4,0
B7R42jWudLFaF-aTmkk8Xw,Antojito's Mexican Food,3338 Kietzke Ln,Reno,NV,89502,39.4908608,-119.7866284,4.0,52,0,0,1,1,1,1,0,1,1,1,0,1,1,0
cxbfIQoLLiaQwCpiV-8Ylg,Saladworks,"759 Huntingdon Pike, Ste B",Huntingdon Valley,PA,19006,40.087801,-75.092786,3.0,33,1,1,1,1,1,1,0,1,1,1,1,0,1,0
Tcnv39uJSFy7LTmKqZBfNQ,Best Of The Wurst,625 Harrison St,Riverside,NJ,08075,40.039929,-74.944991,4.0,76,0,1,0,2,1,1,1,1,1,1,0,0,4,0
Rr9kKArrMhSLVE9a53q-aA,Sauce on the Side,"130 S Pennsylvania St, Ste 2",Indianapolis,IN,46204,39.764615,-86.1567136,4.5,83,1,0,1,2,1,0,0,1,1,0,1,0,4,0
dkBtN5UzJTrpgja3ySI-wQ,Champps,49 W Maryland St,Indianapolis,IN,46204,39.7668505557,-86.1593351412,3.0,177,1,1,1,2,1,1,1,1,1,1,0,1,2,0
nIHCBYGcgBWixinvsFFXvg,Freebirds World Burrito,3800 Hillsboro Pike,Nashville,TN,37215,36.1082701,-86.8119329,3.0,68,1,1,1,1,1,1,0,1,1,0,1,0,1,0
R6P3KSFafpKz6bEtHsWz1A,Trilly Cheesesteaks,3735 Ulloa St,New Orleans,LA,70115,29.9673770269,-90.1020276835,4.0,114,1,0,1,1,0,1,0,1,0,1,0,0,4,0
Ktfl6gzqp4kWBYCpa2r35g,On A Roll,63 E Congress St,Tucson,AZ,85707,32.22223,-110.970058,2.5,120,0,0,1,2,1,0,1,1,0,1,0,1,4,0
SsSwthjdDFH4dayb25vwQw,Long John Silver's,1160 Kietzke Ln,Reno,NV,89502,39.5137981,-119.7889524,4.0,50,0,0,1,1,1,1,0,1,1,1,1,0,1,0
D48I-imYNjFo9bmsiZc-YQ,Yamato Japanese Sushi and Hibachi,"9910 Frankford Ave, Ste 270",Philadelphia,PA,19114,40.0649342,-74.9836156,4.0,97,1,0,1,2,1,1,1,1,0,1,0,0,1,0
GuHvOgWX4LaVYhSjyuGvyA,Steve's Hot Dogs,3145 S Grand,St Louis,MO,63118,38.6014346,-90.2426266,4.5,186,1,1,1,1,1,1,0,1,1,1,1,1,2,0
1XSzguS6XLN-V6MVZMg2A,Restaurant Rebirth,857 Fulton St,New Orleans,LA,70130,29.9435371,-90.0653721,4.5,521,0,0,1,3,1,0,0,0,0,1,1,0,2,0
8ZLaJ0IpIdzaPcF05BThIw,Limerick Diner,411 W Ridge Pike,Limerick,PA,19468,40.2312999,-75.5247129,2.0,176,1,1,1,2,1,1,0,1,1,1,1,0,4,0
sbcsdlzTXEukhesCHM2fzg,Duke's Indy,2352 S West St,Indianapolis,IN,46225,39.7334801671,-86.168619,4.5,63,0,0,1,2,1,0,0,1,1,1,1,0,2,0
Q0NVfooo9liiTgElEOVA6g,Cabo's Baja Grill & Cantina,5096 Carpinteria Ave,Carpinteria,CA,93013,34.3981738,-119.517101,3.0,69,0,1,1,2,1,1,0,1,0,1,0,1,4,0
Dw-dt4aO4ieBUHQBdmaWdQ,Ray's Pizza,95 Woodstown Rd,Swedesboro,NJ,08085,39.733853,-75.319365,4.0,34,0,0,1,2,1,1,0,1,0,1,0,0,4,0
m0t4w58qFv7XlJHMEMi-DA,China Valley,"10110 N Oracle Rd, Ste 180",Oro Valley,AZ,85704,32.3902056307,-110.9633195818,4.0,100,1,0,1,1,1,0,1,1,1,0,0,0,1,0
lndVYqfCgFfclrmo2BN6LA,Starbucks,4514 Harding Pike,Nashville,TN,37205,36.125101,-86.848995,3.0,40,0,1,1,2,0,0,0,1,1,0,0,0,1,0
ByypEk6Cnz99TYLgaj5Adg,New England's Ale House Grille,3419 Alt Us 19,Palm Harbor,FL,34683,28.1011583,-82.7721868,3.0,151,1,1,1,2,1,1,1,1,1,1,1,1,4,0
E2S9Y9og4rNX2YLtTC80fQ,Valentino's Bistro,518 N Broad St,Lansdale,PA,19446,40.2451822268,-75.2804027312,4.0,77,1,0,1,1,1,1,1,1,1,1,0,0,4,0
2z_dEk3ZllVLJvS-x18dog,Asian Wok,5651 E Fowler Ave,Tampa,FL,33617,28.053252,-82.392828,4.0,81,1,1,1,1,1,1,0,1,1,1,0,0,1,0
